Date,League,Home_Team,Away_Team,FTR,FTHG,FTAG,HS,AS,HST,AST,Home_ELO,Away_ELO,Home_Win_Streak,Away_Win_Streak,Home_Loss_Streak,Away_Loss_Streak,Home_Unbeaten_Streak,Away_Unbeaten_Streak,Home_Winless_Streak,Away_Winless_Streak,Home_Points_Last_5,Away_Points_Last_5,Home_Points_Last_10,Away_Points_Last_10,Home_Points_Last_20,Away_Points_Last_20,Home_Net_FTG,Away_Net_FTG,Home_Net_S,Away_Net_S,Home_Net_ST,Away_Net_ST,FTHG_Conceded,FTAG_Conceded,HST_Conceded,AST_Conceded,HS_Conceded,AS_Conceded
2023-04-16,SP1,Girona,Elche,2,2,0,14,13,4,5,1036.15241084114,787.005639942719,1,0,0,2,1,0,0,2,5,4,14,7,28,11,2,-2,1,-1,-1,1,0,2,5,4,13,14
2023-04-16,SP1,Getafe,Barcelona,1,0,0,5,15,1,3,945.314528738645,1389.83267600994,3,2,0,0,4,2,0,0,8,13,13,25,23,50,0,0,-10,10,-2,2,0,0,3,1,15,5
2023-04-16,SP1,Ath Madrid,Almeria,2,2,1,19,2,7,0,1282.42387916699,915.584919552969,4,0,0,0,6,1,0,15,15,5,26,11,41,23,1,-1,17,-17,7,-7,1,2,0,7,2,19
2023-04-16,SP1,Valencia,Sevilla,0,0,2,13,6,3,3,888.013183746521,976.970330273136,0,1,0,0,3,1,1,0,4,7,7,14,14,26,-2,2,7,-7,0,0,2,0,3,3,6,13
2023-04-17,SP1,Celta,Mallorca,0,0,1,12,8,3,2,1072.4804325428,912.132196164708,0,0,0,0,3,1,1,7,9,3,19,9,26,25,-1,1,4,-4,1,-1,1,0,2,3,8,12
2023-04-21,SP1,Espanol,Cadiz,1,0,0,14,11,5,2,839.848528067783,968.514486847692,0,1,2,0,0,3,2,0,0,5,7,12,18,25,0,0,3,-3,3,-3,0,0,2,5,11,14
2023-04-22,SP1,Osasuna,Betis,2,3,2,10,21,5,6,913.293007041093,1043.16580367224,1,0,0,1,1,0,0,2,4,7,10,17,25,29,1,-1,-11,11,-1,1,2,3,6,5,21,10
2023-04-22,SP1,Almeria,Athletic Club,0,1,2,12,14,4,3,908.675138170221,1100.39190764751,1,2,0,0,2,3,0,0,5,10,8,17,23,26,-1,1,-2,2,1,-1,2,1,3,4,14,12
2023-04-22,SP1,Sociedad,Vallecano,2,2,1,7,7,1,2,1045.6514627118,982.868795999899,2,0,0,0,4,1,0,4,7,5,12,11,32,29,1,-1,0,0,-1,1,1,2,2,1,7,7
2023-04-22,SP1,Valladolid,Girona,2,1,0,15,12,6,6,927.926674180188,1053.03272396752,0,0,0,0,1,2,2,3,5,8,12,17,24,30,1,-1,3,-3,0,0,0,1,6,6,12,15
2023-04-22,SP1,Real Madrid,Celta,2,2,0,17,12,5,2,1279.39135710489,1026.67813838768,0,0,1,0,0,5,1,1,9,8,17,16,37,26,2,-2,5,-5,3,-3,0,2,2,5,12,17
2023-04-23,SP1,Elche,Valencia,0,0,2,7,5,1,3,770.125326816337,855.145723119012,0,0,1,8,0,0,4,10,1,4,7,7,10,13,-2,2,2,-2,-2,2,2,0,3,1,5,7
2023-04-23,SP1,Barcelona,Ath Madrid,2,1,0,13,13,4,3,1376.13136517453,1289.33366054973,0,2,0,0,22,6,1,0,11,15,23,26,51,41,1,-1,0,0,1,-1,0,1,3,4,13,13
2023-04-23,SP1,Mallorca,Getafe,2,3,1,8,3,4,1,957.934490319825,959.015839574052,0,0,0,1,2,0,3,8,6,6,12,14,28,23,2,-2,5,-5,3,-3,1,3,1,4,3,8
2023-04-23,SP1,Sevilla,Villarreal,2,2,1,17,17,4,5,1009.83779090065,1119.63085359292,0,3,0,0,2,3,1,0,10,10,14,16,26,32,1,-1,0,0,-1,1,1,2,5,4,17,17
2023-04-25,SP1,Cadiz,Osasuna,0,0,1,20,6,4,4,962.845996051856,956.727071189076,0,0,2,1,0,0,3,3,5,7,13,12,25,25,-1,1,14,-14,0,0,1,0,4,4,6,20
2023-04-25,SP1,Girona,Real Madrid,2,4,2,13,18,5,3,1009.98350286627,1295.99357360483,2,1,0,0,2,1,0,0,8,9,14,20,30,37,2,-2,-5,5,2,-2,2,4,3,5,18,13
2023-04-25,SP1,Betis,Sociedad,1,0,0,10,10,1,3,999.731739524253,1071.93109381605,1,0,0,2,1,0,0,4,6,9,17,15,28,32,0,0,0,0,-2,2,0,0,3,1,10,10
2023-04-26,SP1,Ath Madrid,Mallorca,2,3,1,24,6,9,2,1265.16575962363,1001.9286091857,5,1,0,0,7,2,0,0,12,8,25,12,40,31,2,-2,18,-18,7,-7,1,3,2,9,6,24
2023-04-26,SP1,Getafe,Almeria,0,1,2,21,23,9,11,915.021720708172,892.735040994934,0,0,0,1,5,0,1,16,5,5,13,8,22,20,-1,1,-2,2,-2,2,2,1,11,9,23,21
2023-04-26,SP1,Celta,Elche,2,1,0,17,16,9,1,1010.07592188774,736.790819894917,0,0,1,3,0,0,2,3,5,0,13,4,26,10,1,-1,1,-1,8,-8,0,1,1,9,16,17
2023-04-26,SP1,Vallecano,Barcelona,2,2,1,9,10,6,5,956.589164895643,1400.29926610064,1,0,0,0,1,3,0,1,5,11,8,23,28,51,1,-1,-1,1,1,-1,1,2,5,6,10,9
2023-04-27,SP1,Valencia,Valladolid,2,2,1,18,8,5,2,888.480230040431,970.975895281443,0,1,1,0,0,1,2,0,4,7,10,12,15,24,1,-1,10,-10,3,-3,1,2,2,5,8,18
2023-04-27,SP1,Villarreal,Espanol,2,4,2,31,13,13,4,1077.84222793444,845.517018863619,0,0,1,4,0,0,1,4,9,1,16,7,32,19,2,-2,18,-18,9,-9,2,4,4,13,13,31
2023-04-27,SP1,Athletic Club,Sevilla,0,0,1,7,4,2,1,1116.3320048228,1051.62641655912,1,2,0,0,2,2,0,0,13,10,17,17,28,28,-1,1,3,-3,1,-1,1,0,1,2,4,7
2023-04-28,SP1,Osasuna,Sociedad,0,0,2,13,12,1,8,989.290586735127,1068.65323850753,2,0,0,0,2,1,0,5,10,7,14,13,27,33,-2,2,1,-1,-7,7,2,0,8,1,12,13
2023-04-29,SP1,Elche,Vallecano,2,4,0,18,14,9,3,725.797730952391,1015.97189849265,0,0,2,1,0,0,5,5,0,7,4,10,9,28,4,-4,4,-4,6,-6,0,4,3,9,14,18
2023-04-29,SP1,Real Madrid,Almeria,2,4,2,15,9,12,3,1222.45270202667,926.78490926839,1,1,0,0,1,1,0,0,9,7,17,11,34,23,2,-2,6,-6,9,-9,2,4,3,12,9,15
2023-04-29,SP1,Barcelona,Betis,2,4,0,15,4,8,1,1340.91653250364,1003.00959483277,1,0,0,2,23,0,0,3,8,4,20,15,48,29,4,-4,11,-11,7,-7,0,4,1,8,4,15
2023-04-30,SP1,Cadiz,Valencia,2,2,1,8,16,4,4,930.282480505805,927.938719418107,0,1,3,0,0,1,4,0,4,7,10,13,25,18,1,-1,-8,8,0,0,1,2,4,4,16,8
2023-04-30,SP1,Villarreal,Celta,2,3,1,9,14,3,5,1096.08196761088,1021.06901083027,1,0,0,1,1,0,0,2,9,5,19,16,32,28,2,-2,-5,5,-2,2,1,3,5,3,14,9
2023-04-30,SP1,Espanol,Getafe,2,1,0,17,7,8,2,827.277279187179,880.971852434716,0,0,0,2,1,0,3,9,1,2,7,12,18,21,1,-1,10,-10,6,-6,0,1,2,8,7,17
2023-04-30,SP1,Valladolid,Ath Madrid,0,2,5,19,9,6,6,931.517405903767,1280.96787592201,1,0,0,1,2,0,0,1,7,12,11,25,21,40,-3,3,10,-10,0,0,5,2,6,6,9,19
2023-05-01,SP1,Mallorca,Athletic Club,1,1,1,9,16,2,6,986.126492887324,1078.44035910817,1,3,0,0,3,4,0,0,8,10,12,14,28,28,0,0,-7,7,-4,4,1,1,6,2,16,9
2023-05-01,SP1,Sevilla,Girona,0,0,2,23,9,5,3,1089.51806227375,1083.52437444443,1,0,0,1,3,0,0,4,13,10,17,17,31,32,-2,2,14,-14,2,-2,2,0,3,5,9,23
2023-05-02,SP1,Almeria,Elche,2,2,1,10,14,4,1,913.258855686901,834.37242347328,0,0,1,4,0,0,1,4,6,3,11,7,20,12,1,-1,-4,4,3,-3,1,2,1,4,14,10
2023-05-02,SP1,Barcelona,Osasuna,2,1,0,21,7,4,2,1357.05301225053,955.280425228559,2,1,0,0,24,1,0,0,8,9,20,14,48,24,1,-1,14,-14,2,-2,0,1,2,4,7,21
2023-05-02,SP1,Sociedad,Real Madrid,2,2,0,9,10,4,5,1102.6634000141,1235.97875560815,3,0,0,1,5,0,0,1,10,9,15,17,36,36,2,-2,-1,1,-1,1,0,2,5,4,10,9
2023-05-03,SP1,Valencia,Villarreal,1,1,1,8,11,1,4,896.154584517343,1130.61496243949,1,0,0,1,1,0,0,1,6,9,13,22,18,35,0,0,-3,3,-3,3,1,1,4,1,11,8
2023-05-03,SP1,Ath Madrid,Cadiz,2,5,1,18,2,8,1,1293.83629744397,962.066615406569,6,0,0,0,8,4,0,1,12,7,25,13,43,25,4,-4,16,-16,7,-7,1,5,1,8,2,18
2023-05-03,SP1,Getafe,Celta,2,1,0,14,7,4,1,844.065399786564,986.536016001661,0,0,1,2,0,0,2,3,1,4,9,15,18,28,1,-1,7,-7,3,-3,0,1,1,4,7,14
2023-05-04,SP1,Girona,Mallorca,2,2,1,17,8,7,2,1128.13851485404,990.28040939078,3,0,0,1,3,0,0,1,10,8,17,10,34,28,1,-1,9,-9,5,-5,1,2,2,7,8,17
2023-05-04,SP1,Sevilla,Espanol,2,3,2,18,7,6,3,1044.90392186415,864.183731835331,0,0,1,5,0,0,1,5,10,4,16,7,31,20,1,-1,11,-11,3,-3,2,3,3,6,7,18
2023-05-04,SP1,Athletic Club,Betis,0,0,1,21,12,6,2,1074.28644260471,986.87311508588,0,0,1,3,0,0,1,4,10,4,15,12,26,26,-1,1,9,-9,4,-4,1,0,2,6,12,21
2023-05-04,SP1,Vallecano,Valladolid,2,2,1,16,7,6,4,907.39720597176,918.648984381804,2,0,0,1,2,0,0,1,6,7,9,11,25,21,1,-1,9,-9,2,-2,1,2,4,6,7,16
2023-05-12,SP1,Mallorca,Cadiz,2,1,0,8,14,3,4,970.350709963253,945.424717931981,0,0,0,1,4,0,1,2,7,4,10,10,25,24,1,-1,-6,6,-1,1,0,1,4,3,14,8
2023-05-13,SP1,Sociedad,Girona,1,2,2,18,13,6,6,1162.56971161831,1148.06821428157,4,1,0,0,6,1,0,0,10,12,18,17,38,34,0,0,5,-5,0,0,2,2,6,6,13,18
2023-05-13,SP1,Osasuna,Almeria,2,3,1,18,8,7,3,949.515989270063,938.115481651162,0,0,1,1,0,0,1,1,6,6,11,11,21,23,2,-2,10,-10,4,-4,1,3,3,7,8,18
2023-05-13,SP1,Villarreal,Athletic Club,2,5,1,17,11,11,5,1121.20458055827,1034.40106234855,2,0,0,0,2,5,0,1,7,7,20,15,36,26,4,-4,6,-6,6,-6,1,5,5,11,11,17
2023-05-13,SP1,Real Madrid,Getafe,2,1,0,16,9,3,2,1176.07244400395,888.498248043819,2,0,0,3,2,0,0,10,9,4,16,12,36,20,1,-1,7,-7,1,-1,0,1,2,3,9,16
2023-05-14,SP1,Celta,Valencia,0,1,2,10,12,6,5,942.103167744405,905.564966398567,1,0,0,1,1,0,0,1,3,7,12,11,28,18,-1,1,-2,2,1,-1,2,1,5,6,12,10
2023-05-14,SP1,Elche,Ath Madrid,2,1,0,15,13,4,4,809.51579750902,1310.47819491856,1,1,0,0,1,1,0,0,3,12,7,27,12,45,1,-1,2,-2,0,0,0,1,4,4,13,15
2023-05-14,SP1,Valladolid,Sevilla,0,0,3,28,17,6,5,885.61301944125,1061.61370548344,0,3,1,0,0,3,1,0,6,12,11,19,18,33,-3,3,11,-11,1,-1,3,0,5,6,17,28
2023-05-14,SP1,Espanol,Barcelona,0,2,4,15,15,7,5,847.473948216035,1362.81744820902,1,0,0,1,2,0,0,2,4,10,4,23,19,48,-2,2,0,0,2,-2,4,2,5,7,15,15
2023-05-15,SP1,Betis,Vallecano,2,3,1,11,16,5,4,1026.75849534205,940.433170912314,0,0,0,2,2,0,1,6,7,9,12,12,28,25,2,-2,-5,5,1,-1,1,3,4,5,16,11
2023-05-19,SP1,Cadiz,Valladolid,2,2,0,11,6,4,2,915.716555938278,856.562345504125,1,0,0,2,1,0,0,2,4,3,9,8,24,18,2,-2,5,-5,2,-2,0,2,2,4,6,11
2023-05-20,SP1,Girona,Villarreal,0,1,2,9,10,3,5,1148.73564537762,1169.9192041751,4,0,0,0,4,1,0,2,10,10,18,20,32,36,-1,1,-1,1,-2,2,2,1,5,3,10,9
2023-05-20,SP1,Athletic Club,Celta,2,2,1,10,8,3,3,985.686438731711,906.750226838424,0,0,2,3,0,0,2,4,4,3,14,11,23,27,1,-1,2,-2,0,0,1,2,3,3,8,10
2023-05-20,SP1,Almeria,Mallorca,2,3,0,12,7,3,3,895.696460461337,1000.05887195696,1,0,0,2,1,0,0,2,6,7,11,13,20,25,3,-3,5,-5,0,0,0,3,3,3,7,12
2023-05-20,SP1,Getafe,Elche,1,1,1,9,13,5,4,878.233986067114,870.126251424712,1,0,0,5,1,0,0,5,3,6,9,7,20,15,0,0,-4,4,1,-1,1,1,4,5,13,9
2023-05-20,SP1,Barcelona,Sociedad,0,1,2,13,13,4,6,1367.11197322836,1161.90228052225,3,1,0,0,25,2,0,0,12,11,23,18,48,36,-1,1,0,0,-2,2,2,1,6,4,13,13
2023-05-21,SP1,Vallecano,Espanol,0,1,2,15,10,5,6,907.253764446467,843.179423196699,3,0,0,6,3,0,0,6,6,4,11,4,24,19,-1,1,5,-5,-1,1,2,1,6,5,10,15
2023-05-21,SP1,Ath Madrid,Osasuna,2,3,0,15,12,5,2,1249.86774100287,991.935010459888,7,0,0,1,9,0,0,1,9,9,24,13,45,24,3,-3,3,-3,3,-3,0,3,2,5,12,15
2023-05-21,SP1,Valencia,Real Madrid,2,1,0,12,13,6,5,940.917907304548,1186.33670598065,0,0,0,2,2,0,1,2,10,9,14,18,18,36,1,-1,-1,1,1,-1,0,1,5,6,13,12
2023-05-21,SP1,Sevilla,Betis,1,0,0,10,5,4,0,1090.66437942057,1059.93790180789,1,1,0,0,1,1,0,0,12,7,22,14,36,31,0,0,5,-5,4,-4,0,0,0,4,5,10
2023-05-23,SP1,Celta,Girona,1,1,1,16,11,7,4,881.897957139885,1118.68430913444,0,0,1,0,0,2,1,1,3,10,8,18,26,31,0,0,5,-5,3,-3,1,1,4,7,11,16
2023-05-23,SP1,Sociedad,Almeria,2,1,0,15,2,2,2,1210.87368680742,966.132716590386,0,0,0,2,7,0,1,2,11,9,20,14,36,22,1,-1,13,-13,0,0,0,1,2,2,2,15
2023-05-23,SP1,Valladolid,Barcelona,2,3,1,8,16,4,6,820.100577128945,1318.1405669432,0,1,2,0,0,1,2,0,0,9,7,20,18,47,2,-2,-8,8,-2,2,1,3,6,4,16,8
2023-05-24,SP1,Elche,Sevilla,1,1,1,20,9,7,3,870.49955864222,1089.25305037635,2,4,0,0,2,4,0,0,7,10,7,20,16,36,0,0,11,-11,4,-4,1,1,3,7,9,20
2023-05-24,SP1,Real Madrid,Vallecano,2,2,1,12,15,3,6,1134.86800772368,869.418306638002,3,0,0,3,3,0,0,7,6,6,15,11,33,23,1,-1,-3,3,-3,3,1,2,6,3,15,12
2023-05-24,SP1,Villarreal,Cadiz,2,2,0,13,16,7,8,1199.97054041829,952.178324313458,3,0,0,2,3,0,0,3,13,6,22,11,36,26,2,-2,-3,3,-1,1,0,2,8,7,16,13
2023-05-24,SP1,Betis,Getafe,0,0,1,11,9,4,2,1061.34923085211,877.860678849605,1,0,0,4,3,0,0,11,8,4,14,9,31,18,-1,1,2,-2,2,-2,1,0,2,4,9,11
2023-05-24,SP1,Espanol,Ath Madrid,1,3,3,26,16,13,7,881.014881005165,1270.01242013209,0,0,1,1,0,0,1,1,6,12,7,24,21,45,0,0,10,-10,6,-6,3,3,7,13,16,26
2023-05-25,SP1,Mallorca,Valencia,2,1,0,4,15,3,5,929.622615827907,992.386605561516,1,1,0,0,5,1,0,0,4,10,12,14,25,21,1,-1,-11,11,-2,2,0,1,5,3,15,4
2023-05-25,SP1,Osasuna,Athletic Club,2,2,0,9,10,3,5,971.790331330667,1010.53870843025,1,0,0,1,1,0,0,2,6,4,13,17,24,25,2,-2,-1,1,-2,2,0,2,5,3,10,9
2023-05-27,SP1,Sevilla,Real Madrid,0,1,2,11,6,1,3,1080.3283675233,1146.27786251258,0,0,0,3,2,0,1,3,8,9,21,18,34,36,-1,1,5,-5,-2,2,2,1,3,1,6,11
2023-05-28,SP1,Almeria,Valladolid,1,0,0,23,8,7,2,953.562046232524,903.095698094194,2,0,0,3,2,0,0,3,6,3,13,10,22,21,0,0,15,-15,5,-5,0,0,2,7,8,23
2023-05-28,SP1,Athletic Club,Elche,0,0,1,27,6,8,2,961.809970162386,879.424241495273,1,0,0,0,1,1,0,6,4,8,14,8,24,17,-1,1,21,-21,6,-6,1,0,2,8,6,27
2023-05-28,SP1,Ath Madrid,Sociedad,2,2,1,11,10,5,5,1257.09340554743,1223.44435716528,8,2,0,0,10,3,0,0,10,13,22,20,46,36,1,-1,1,-1,0,0,1,2,5,5,10,11
2023-05-28,SP1,Barcelona,Mallorca,2,3,0,28,3,9,1,1235.14544597795,967.34131946497,0,0,1,3,0,0,1,3,9,7,17,15,44,25,3,-3,25,-25,8,-8,0,3,1,9,3,28
2023-05-28,SP1,Cadiz,Celta,2,1,0,13,9,3,4,935.191463087059,891.378125116338,2,0,0,4,2,0,0,5,6,1,10,6,23,24,1,-1,4,-4,-1,1,0,1,4,3,9,13
2023-05-28,SP1,Getafe,Osasuna,2,2,1,16,10,6,2,925.346906588793,1020.51906959853,0,0,0,2,2,0,1,2,7,6,9,16,21,26,1,-1,6,-6,4,-4,1,2,2,6,10,16
2023-05-28,SP1,Girona,Betis,0,1,2,9,18,3,7,1109.20414115799,1013.86300311292,0,0,1,0,0,2,1,1,8,7,18,11,31,28,-1,1,-9,9,-4,4,2,1,7,3,18,9
2023-05-28,SP1,Valencia,Espanol,1,2,2,19,9,4,5,954.667901924453,893.933895589824,1,1,0,0,3,1,0,0,7,7,14,8,21,21,0,0,10,-10,-1,1,2,2,5,4,9,19
2023-05-28,SP1,Vallecano,Villarreal,2,2,1,15,7,4,2,858.008451849104,1216.95740164469,0,1,1,0,0,2,1,0,3,13,10,22,23,36,1,-1,8,-8,2,-2,1,2,2,4,7,15
2023-06-04,SP1,Mallorca,Vallecano,2,3,0,8,20,4,4,948.113244318398,914.813696068007,2,0,0,4,6,0,0,8,6,6,14,12,25,23,3,-3,-12,12,0,0,0,3,4,4,20,8
2023-06-04,SP1,Osasuna,Girona,2,2,1,14,11,7,6,979.966250795761,1068.63687283351,2,0,0,0,2,3,0,2,6,5,15,15,23,28,1,-1,3,-3,1,-1,1,2,6,7,11,14
2023-06-04,SP1,Real Madrid,Athletic Club,1,1,1,9,15,2,9,1172.27560575967,922.361056951124,4,0,0,2,4,0,0,3,9,3,18,13,36,24,0,0,-6,6,-7,7,1,1,9,2,15,9
2023-06-04,SP1,Sociedad,Sevilla,2,2,1,17,9,6,4,1194.53389526294,1054.33062427621,1,0,0,0,8,5,0,1,10,8,20,18,33,34,1,-1,8,-8,2,-2,1,2,4,6,9,17
2023-06-04,SP1,Villarreal,Ath Madrid,1,2,2,22,9,7,3,1160.15215742578,1286.00386744977,4,0,0,0,4,1,0,2,10,10,19,22,35,48,0,0,13,-13,4,-4,2,2,3,7,9,22
2023-06-04,SP1,Betis,Valencia,1,1,1,8,10,3,3,1054.4302714374,951.899142245547,0,0,1,1,0,0,1,1,10,8,14,14,31,21,0,0,-2,2,0,0,1,1,3,3,10,8
2023-06-04,SP1,Celta,Barcelona,2,2,1,12,9,9,2,863.392227174393,1254.37352112452,0,0,0,1,1,0,2,1,1,9,5,17,23,44,1,-1,3,-3,7,-7,1,2,2,9,9,12
2023-06-04,SP1,Elche,Cadiz,1,1,1,12,14,5,3,918.873154706535,963.177361029005,0,0,0,3,3,0,1,4,8,6,11,13,19,25,0,0,-2,2,2,-2,1,1,3,5,14,12
2023-06-04,SP1,Espanol,Almeria,1,3,3,12,11,8,4,896.702655268729,951.254193110108,0,0,0,3,1,0,2,3,5,7,9,13,19,22,0,0,1,-1,4,-4,3,3,4,8,11,12
2023-06-04,SP1,Valladolid,Getafe,1,0,0,15,4,0,1,905.40355121661,965.899725391563,1,1,0,0,1,1,0,0,4,10,11,11,22,24,0,0,11,-11,-1,1,0,0,1,0,4,15
2021-08-13,SP1,Valencia,Getafe,2,1,0,4,22,2,4,956.488417374539,963.141591565824,0,0,0,0,4,2,1,1,8,8,15,12,22,25,1,-1,-18,18,-2,2,0,1,4,2,22,4
2021-08-14,SP1,Cadiz,Levante,1,1,1,7,12,2,3,961.14806433736,1000,3,0,0,0,3,0,0,0,7,0,11,0,26,0,0,0,-5,5,-1,1,1,1,3,2,12,7
2021-08-14,SP1,Mallorca,Betis,1,1,1,6,10,2,1,997.434268834294,1049.84099630841,3,1,0,0,7,3,0,0,9,8,16,15,25,29,0,0,-4,4,1,-1,1,1,1,2,10,6
2021-08-14,SP1,Alaves,Real Madrid,0,1,4,11,19,4,7,1015.19014873759,1162.41187947401,1,1,0,0,4,1,0,0,8,10,14,19,30,36,-3,3,-8,8,-3,3,4,1,7,4,19,11
2021-08-14,SP1,Osasuna,Espanol,1,0,0,14,10,1,3,1019.96030311297,899.194403846574,3,0,0,0,3,2,0,1,9,6,15,10,25,17,0,0,4,-4,-2,2,0,0,3,1,10,14
2021-08-15,SP1,Celta,Ath Madrid,0,1,2,10,13,2,4,921.293555008151,1280.44903443979,1,0,0,0,2,2,0,3,4,8,7,20,26,46,-1,1,-3,3,-2,2,2,1,4,2,13,10
2021-08-15,SP1,Barcelona,Sociedad,2,4,2,13,11,8,3,1196.47219329076,1214.27880187784,1,0,0,1,1,0,0,1,6,10,16,20,41,33,2,-2,2,-2,5,-5,2,4,3,8,11,13
2021-08-15,SP1,Sevilla,Vallecano,2,3,0,21,4,8,3,1034.58571766132,865.492671552111,0,0,1,5,0,0,2,9,5,3,17,12,31,23,3,-3,17,-17,5,-5,0,3,3,8,4,21
2021-08-16,SP1,Villarreal,Granada,1,0,0,14,6,4,1,1165.70699043576,749.878761325619,0,0,0,3,5,0,1,19,10,0,17,7,33,13,0,0,8,-8,3,-3,0,0,1,4,6,14
2021-08-16,SP1,Elche,Athletic Club,1,0,0,8,9,2,3,920.902451398179,932.224783236781,0,0,0,0,4,1,2,4,9,4,12,11,19,25,0,0,-1,1,-1,1,0,0,3,2,9,8
2021-08-20,SP1,Betis,Cadiz,1,1,1,16,8,7,3,1047.44571587809,962.929841357952,0,0,0,0,1,1,2,5,6,8,13,12,30,24,0,0,8,-8,4,-4,1,1,3,7,8,16
2021-08-21,SP1,Alaves,Mallorca,0,0,1,9,12,4,2,982.475280900298,999.829549264607,0,0,1,4,0,0,1,4,5,7,14,14,29,26,-1,1,-3,3,2,-2,1,0,2,4,12,9
2021-08-21,SP1,Espanol,Villarreal,1,0,0,14,12,3,2,904.542219140748,1152.38393088237,0,0,0,1,2,0,3,1,7,8,11,18,18,34,0,0,2,-2,1,-1,0,0,2,3,12,14
2021-08-21,SP1,Granada,Valencia,1,1,1,9,18,2,7,763.201820879007,989.101122472238,0,0,2,0,0,1,2,2,1,8,8,18,11,25,0,0,-9,9,-5,5,1,1,7,2,18,9
2021-08-21,SP1,Athletic Club,Barcelona,1,1,1,16,9,7,3,931.703555087718,1242.57561573037,0,0,1,2,0,0,1,2,5,6,9,18,26,41,0,0,7,-7,4,-4,1,1,3,7,9,16
2021-08-22,SP1,Sociedad,Vallecano,2,1,0,13,9,8,1,1168.17537943823,835.586700332137,2,0,0,6,9,0,0,10,9,3,20,9,32,20,1,-1,4,-4,7,-7,0,1,1,8,9,13
2021-08-22,SP1,Ath Madrid,Elche,2,1,0,8,4,4,2,1287.63620160679,921.423679547242,9,1,0,0,11,2,0,0,11,7,20,13,46,20,1,-1,4,-4,2,-2,0,1,2,4,4,8
2021-08-22,SP1,Levante,Real Madrid,1,3,3,8,19,4,5,998.218222979409,1195.12674731131,0,2,0,0,0,2,0,0,1,10,1,19,1,36,0,0,-11,11,-1,1,3,3,5,4,19,8
2021-08-23,SP1,Getafe,Sevilla,0,0,1,12,9,0,3,930.528886468126,1064.49168888129,1,0,0,1,3,0,0,2,8,5,11,17,25,31,-1,1,3,-3,-3,3,1,0,3,0,9,12
2021-08-23,SP1,Osasuna,Celta,1,0,0,15,4,7,0,1014.6124878188,914.106387841152,0,0,0,5,4,0,1,6,7,4,16,7,26,23,0,0,11,-11,7,-7,0,0,0,7,4,15
2021-08-27,SP1,Mallorca,Espanol,2,1,0,12,8,6,3,1030.23249005926,914.346548795324,0,0,0,0,8,3,1,2,10,5,14,11,26,18,1,-1,4,-4,3,-3,0,1,3,6,8,12
2021-08-27,SP1,Valencia,Alaves,2,3,0,9,10,4,3,979.952351824361,952.072340105646,1,0,0,0,5,1,0,2,6,4,16,14,26,26,3,-3,-1,1,1,-1,0,3,3,4,10,9
2021-08-28,SP1,Celta,Athletic Club,0,0,1,13,6,0,2,918.609936876812,943.123357900867,0,0,1,0,0,2,1,5,5,3,8,7,21,24,-1,1,7,-7,-2,2,1,0,2,0,6,13
2021-08-28,SP1,Elche,Sevilla,1,1,1,7,18,4,5,914.491639789844,1084.73040787383,0,1,0,0,5,1,3,0,6,7,13,17,17,34,0,0,-11,11,-1,1,1,1,5,4,18,7
2021-08-28,SP1,Sociedad,Levante,2,1,0,7,6,2,0,1176.39760660469,1006.42569829259,3,0,0,0,10,1,0,1,9,2,20,2,35,2,1,-1,1,-1,2,-2,0,1,0,2,6,7
2021-08-28,SP1,Betis,Real Madrid,0,0,1,11,13,6,3,1043.62861127725,1186.91927199813,0,0,0,0,2,3,3,1,6,11,14,17,31,37,-1,1,-2,2,3,-3,1,0,3,6,13,11
2021-08-29,SP1,Barcelona,Getafe,2,2,1,7,8,3,3,1231.15581291722,910.290167475583,2,0,0,1,2,0,0,2,7,7,16,11,39,24,1,-1,-1,1,0,0,1,2,3,3,8,7
2021-08-29,SP1,Cadiz,Osasuna,0,2,3,7,14,3,4,966.746945958798,1010.10893878314,0,0,0,3,4,0,1,3,6,8,12,14,25,26,-1,1,-7,7,-1,1,3,2,4,3,14,7
2021-08-29,SP1,Vallecano,Granada,2,4,0,19,9,6,3,827.364473165684,772.350591526883,1,0,0,0,1,1,0,20,3,2,9,9,17,12,4,-4,10,-10,3,-3,0,4,3,6,9,19
2021-08-29,SP1,Ath Madrid,Villarreal,1,2,2,24,2,5,2,1294.56824136419,1142.5796012278,10,0,0,0,12,1,0,2,11,6,23,19,48,35,0,0,22,-22,3,-3,2,2,2,5,2,24
2021-09-11,SP1,Levante,Vallecano,1,1,1,7,22,2,6,988.940767996918,881.738348579295,0,0,0,7,1,0,1,11,2,6,2,9,2,19,0,0,-15,15,-4,4,1,1,6,2,22,7
2021-09-11,SP1,Athletic Club,Mallorca,2,2,0,19,7,5,1,972.869327372594,1051.93796520379,0,1,0,0,1,1,2,0,6,10,10,17,24,29,2,-2,12,-12,4,-4,0,2,1,5,7,19
2021-09-12,SP1,Espanol,Ath Madrid,0,1,2,9,13,3,3,892.641073650798,1287.98367238865,0,1,0,0,3,3,4,0,4,11,11,21,18,46,-1,1,-4,4,0,0,2,1,3,3,13,9
2021-09-12,SP1,Osasuna,Valencia,0,1,4,11,10,2,4,1038.13575966911,1030.11742058426,0,0,0,0,5,2,2,3,8,9,14,16,28,29,-3,3,1,-1,-2,2,4,1,4,2,10,11
